,i,a,e,inc,m_e,EF,EC,OC,CI,EF_ratio,EC_ratio,OC_ratio,CI_ratio,P,T,MgO,Al2O3,CaO,FeO,NiO,SiO2,Fe,Ni,Si,O
48,6162,1.8174187568785864,0.1603962190217591,0.0943439173186013,0.0005427672327672328,0.0,0.0,0.0005427672327672328,0.0,0.0,0.0,1.0,0.0,0.4308224961038961,1897.5590763061177,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038736973486607,0.00020881064403108427,0.3726046632342336,0.06257814553030869,0.012334042010195386,9.316631609024295e-06,0.004272008874554145
49,6417,1.32400577696787,0.0182717217759762,0.0540561270825073,0.0005431135531135531,0.0,0.0,0.0005431135531135531,0.0,0.0,0.0,1.0,0.0,0.43086130476190476,1897.561169700156,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038740506995595,0.00020881364740067977,0.3726046632833675,0.0625781101952188,0.01233403900682579,9.31658247510514e-06,0.004271970437826789
50,5572,2.718876074081597,0.3044138445145136,0.3292624931272304,0.0005441391941391941,0.0,0.0,0.0,0.0005441391941391941,0.0,0.0,0.0,1.0,0.4309762380952381,1897.56736933681,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.28071856358176,0.004292781751912134,0.32808164370332865,0.004579297151216466,0.011261861086451493,4.303352463264076e-08,0.015841244304717117
51,6577,1.7252402880676967,0.2715248715913906,0.0321670409145935,0.0005447319347319348,0.0,0.0,0.0005447319347319348,0.0,0.0,0.0,1.0,0.0,0.4310426606060606,1897.5709522230482,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038757018653913,0.00020882768279704124,0.3726046635129654,0.06257794507863562,0.012334024971429429,9.316352877208889e-06,0.0042717908266514115
52,5657,1.475926994753895,0.0799052639013621,0.0547966878606437,0.0005447852147852148,0.0,0.0,0.0005447852147852148,0.0,0.0,0.0,1.0,0.0,0.4310486311688312,1897.5712742794965,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038757562208096,0.00020882814487855478,0.37260466352052335,0.0625779396430938,0.012334024509347915,9.316345319254626e-06,0.004271784913912224
53,5634,1.3593629548737665,0.0326327313688516,0.1586248040916594,0.0005451415251415252,0.0,0.0,0.0005451415251415252,0.0,0.0,0.0,1.0,0.0,0.4310885593073593,1897.5734280288539,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.1703876119736567,0.00020883123507559707,0.37260466357107436,0.06257790329151805,0.012334021419150873,9.316294768246802e-06,0.004271745371037361
54,5941,1.4387798370325846,0.0984690133333466,0.079815645162037,0.0005467232767232767,0.0,0.0,0.0005467232767232767,0.0,0.0,0.0,1.0,0.0,0.43126581038961037,1897.582988999699,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038777334052424,0.0002088449536433613,0.37260466379547175,0.06257774192465052,0.012334007700583108,9.316070370857243e-06,0.004271569836807321
55,6894,1.5608016387315826,0.1377383780862049,0.1021922708315972,0.000546979686979687,0.0,0.0,0.000546979686979687,0.0,0.0,0.0,1.0,0.0,0.43129454372294374,1897.5845388732432,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038779949795047,0.00020884717755775261,0.3726046638318478,0.06257771576722429,0.012334005476668717,9.31603399478842e-06,0.004271541382714572
56,5516,2.6866598851736376,0.242855914403677,0.1181368634058003,0.0005488011988011988,0.0,0.0,0.0,0.0005488011988011988,0.0,0.0,0.0,1.0,0.4314986623376623,1897.5955489323617,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.2807198135991115,0.004294223915535853,0.3280816437225275,0.004578047133864949,0.011260418922827774,4.3014325767920525e-08,0.01583855208534435
57,5708,3.1496432355774058,0.0300507741102177,0.190967317158264,0.0005512620712620713,0.0,0.0,0.0,0.0005512620712620713,0.0,0.0,0.0,1.0,0.4317744277056277,1897.610423355658,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.28072047337885336,0.004294985341665625,0.32808164373265,0.004577387354123108,0.011259657496698001,4.3004203309493505e-08,0.015837130859227666
