a_1,m_1,Time
0.5402396021998493,1.0,4.79
0.5402396738172934,1.0,4.8
0.5402397447019694,1.0,4.81
0.540239814861664,1.0,4.82
0.5402398843010863,1.0,4.83
0.5402399530246677,1.0,4.84
0.540240021049675,1.0,4.85
0.5402400883778853,1.0,4.86
0.5402401550124519,1.0,4.87
0.5402402209669748,1.0,4.88
0.540240286248924,1.0,4.89
0.5402403508625193,1.0,4.9
0.5402404148124947,1.0,4.91
0.5402404781136955,1.0,4.92
0.5402405407684683,1.0,4.93
0.540240602779874,1.0,4.94
0.5402406641598638,1.0,4.95
0.5402407249155242,1.0,4.96
0.5402407850512105,1.0,4.97
0.5402408445711449,1.0,4.98
0.5402409034882384,1.0,4.99
0.5402409618053439,1.0,5.0
